Train_OD_Project,ObjName,HeightLabel,Direction,Sensor1,Sensor2,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosCeDis1,PosCeAmp1,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,TxSensID
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,1287,30,1327,28,1234,27,27,27,23,167,140,9258,11346,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,2,3,1287,30,1370,29,1243,27,27,65,65,167,102,9982,11346,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1265,27,1354,28,1200,28,28,48,46,155,107,10000,10666,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1265,27,1292,27,1200,27,27,12,12,155,143,10000,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1248,29,1284,27,1188,27,27,24,22,167,143,10000,12307,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1248,29,1332,30,1189,29,29,10,8,119,109,10000,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1226,30,1318,28,1171,29,29,33,33,143,110,10000,9230,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1226,30,1255,27,1171,27,27,15,11,131,116,10000,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1206,29,1242,30,1147,27,27,34,34,107,73,10000,11190,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1206,29,1290,30,1147,29,29,9,8,107,98,10000,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1180,29,1269,28,1123,29,29,32,32,119,87,10000,10217,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1180,29,1211,28,1123,28,28,6,6,83,77,10000,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1163,30,1199,29,1100,29,28,30,30,107,77,10000,11162,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1163,30,1246,30,1102,29,29,7,7,95,88,10000,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1134,26,1223,26,1070,29,29,44,44,131,87,10000,13043,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1134,26,1167,26,1070,28,28,6,6,107,101,10000,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1112,29,1154,28,1058,28,28,18,18,119,101,10000,9411,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1112,29,1197,30,1059,29,29,7,7,96,89,10000,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1086,27,1174,26,1014,29,29,55,55,143,88,10000,12291,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1086,27,1117,26,1014,27,27,10,10,119,109,10000,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1063,28,1103,27,1014,27,27,10,10,119,109,10000,9591,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1063,28,1145,27,1014,29,29,9,9,95,86,10000,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1022,23,1120,24,968,28,29,55,55,143,88,10000,7500,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1022,23,1068,25,968,25,25,5,5,107,102,10000,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1013,25,1054,25,944,25,25,29,29,131,102,10000,14400,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1013,25,1087,25,945,27,27,5,5,119,114,10000,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,954,24,1005,24,888,27,27,64,64,178,114,10000,10000,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,954,24,1041,24,889,26,25,5,5,131,126,10000,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,913,23,5100,0,831,25,25,66,66,191,125,10000,13119,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,913,23,962,0,831,23,23,8,6,191,183,10000,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,1016,24,900,0,780,23,23,56,54,239,183,10000,4660,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,969,23,5100,0,771,23,23,26,26,214,188,10000,21797,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,4,9,972,25,870,0,764,24,24,41,41,238,197,10000,10681,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,3,697,21,2617,28,749,24,24,-39,41,107,146,8594,2105,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,4,978,23,2480,0,671,21,21,23,23,202,179,8677,7539,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,5,813,22,2456,28,671,22,22,-31,8,226,257,8740,10258,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,6,719,21,1180,22,511,21,21,136,136,393,257,7726,7374,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,7,605,23,1189,23,516,22,22,-24,15,393,417,8481,8028,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,8,718,21,1182,22,530,22,22,-7,-7,405,412,7590,-11072,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,608,22,963,22,537,21,21,7,46,405,398,8953,-25536,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,720,23,2290,22,541,21,21,151,151,346,195,6957,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,606,22,2294,28,540,22,22,57,57,298,241,9167,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,720,21,2302,22,558,22,22,89,89,298,209,7120,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,605,21,967,28,558,21,21,90,90,203,113,9429,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,718,21,2301,22,569,22,21,66,66,179,113,7004,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,607,21,966,28,569,21,21,-46,-46,12,58,9534,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,719,21,2300,28,579,21,21,-41,-41,12,53,6969,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,607,21,966,28,577,21,21,-41,-41,12,53,9590,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,2,3,718,21,2487,28,684,21,21,-41,-41,12,53,9989,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,718,21,2295,29,583,21,21,-41,-41,12,53,6939,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,605,21,965,21,579,21,21,-41,-41,12,53,9616,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,2,4,719,21,1045,22,684,21,21,-41,-41,12,53,9999,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,719,21,1178,22,584,21,21,-41,-41,12,53,6930,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,607,21,963,22,581,21,21,-41,-41,12,53,9624,0,4
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,2,5,720,21,1047,22,684,21,21,-41,-41,12,53,9999,0,3
Train_OD_HY11,12cm灌木丛curb,0,fm,3,4,1,9,720,21,1178,22,586,21,21,-41,-41,12,53,6906,0,3
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,3,1796,27,1825,0,1736,0,0,36,35,59,23,9789,11290,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,4,1765,28,1830,25,1701,27,27,38,37,95,57,9804,11612,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,5,1765,28,1794,0,1702,27,27,3,2,95,92,9804,0,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,6,1737,28,1762,25,1678,27,27,28,27,119,91,9800,8571,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,7,1707,27,1733,25,1654,27,27,28,27,143,115,9797,8000,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,8,1568,25,1589,25,1499,27,27,159,158,298,139,9227,10758,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1541,27,1566,25,1465,26,26,39,39,333,294,9266,12962,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1516,25,1547,0,1444,26,26,27,27,357,330,9706,11204,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1482,29,1515,24,1420,27,27,31,31,357,326,9715,7058,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1472,25,1501,27,1399,27,27,30,30,346,316,9307,10434,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1447,28,1513,27,1377,25,25,32,31,334,302,9663,13714,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1447,28,1479,26,1379,27,25,9,9,334,325,9678,0,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1417,25,1450,24,1334,27,27,58,58,357,299,9680,15666,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,1,3,1390,26,1429,26,1324,27,27,126,126,167,41,9616,11916,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1372,24,1402,0,1290,27,26,61,61,381,320,9674,10666,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1342,25,1376,24,1278,26,26,29,25,238,209,9245,10076,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,1,4,1342,25,1412,24,1288,26,26,35,35,203,168,9623,7500,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1317,25,1354,0,1254,25,25,40,40,227,187,9594,6545,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1305,25,1337,24,1242,26,26,25,25,215,190,9282,9729,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,1,5,1305,25,1377,24,1251,26,26,35,35,239,204,9605,9729,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,1,6,1272,24,1314,22,1226,26,26,21,21,262,241,9285,0,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,1,7,1282,23,1300,23,1203,26,26,20,24,286,266,9478,20434,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,8,1248,25,1289,0,1179,25,25,21,21,310,289,9432,20000,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1251,23,1289,25,1171,24,24,9,13,322,313,9364,11612,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1204,27,1256,26,1136,25,24,55,55,334,279,9397,7659,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1177,27,1229,0,1114,25,24,42,42,357,315,9296,10000,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1168,23,1213,25,1094,25,25,28,31,238,210,9396,13055,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1142,26,1190,23,1072,24,24,32,32,226,194,9290,13714,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1041,23,1095,22,977,25,25,106,108,285,179,9261,9405,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,1052,24,1079,22,977,25,25,13,13,262,249,9174,10258,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,994,22,1060,0,908,24,24,84,84,310,226,9186,15319,9
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,981,25,1040,22,888,24,24,39,39,310,271,9069,13521,10
Train_OD_HY11,限位杆空旷1,0,rm,9,10,2,9,885,21,968,22,797,24,24,110,110,393,283,9055,9895,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,3,3268,37,3276,0,3209,35,35,24,24,72,48,9825,10909,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,4,3245,34,3256,0,3186,36,36,23,23,95,72,9827,10000,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,3,3227,37,3252,35,3176,35,35,23,23,71,48,9910,10952,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,5,3225,37,3239,0,3162,35,35,24,24,119,95,9831,12000,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,4,3209,35,3231,34,3152,36,36,26,26,95,69,9906,13333,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,6,3206,36,3219,0,3150,35,35,12,12,131,119,9834,6315,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,5,3187,34,3211,36,3129,35,35,26,26,119,93,9906,10909,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,7,3187,34,3263,38,3137,35,35,12,12,143,131,9711,0,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,8,3185,33,3197,0,3136,35,35,-1,12,143,144,9831,5714,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,6,3166,35,3193,35,3106,35,35,27,27,143,116,9899,11428,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3166,35,3244,38,3111,35,35,22,22,167,145,9710,11428,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3163,34,3175,0,3111,34,34,-3,-2,143,146,9826,10909,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,7,3142,34,3173,34,3094,35,35,16,16,155,139,9894,5000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3142,34,3221,37,3097,35,35,9,9,131,122,9713,5000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3141,35,3151,0,3085,34,34,7,8,119,112,9823,10909,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,8,3123,35,3147,34,3059,35,35,40,40,191,151,9873,18947,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3123,35,3200,34,3061,34,34,19,19,120,101,9714,18947,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3120,34,3130,0,3061,34,34,-5,-4,96,101,9820,11428,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,3100,36,3128,33,3047,35,35,17,17,203,186,9857,5217,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3095,34,3109,0,3038,34,34,18,18,107,89,9822,9200,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,3079,36,3104,33,3024,35,35,27,27,202,175,9855,10952,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3079,36,3154,34,3026,34,34,8,9,107,99,9713,7954,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3073,34,3087,0,3014,35,35,9,10,119,110,9821,10909,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,3054,35,3082,34,3013,35,35,17,17,190,173,9830,4800,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3054,35,3133,33,3012,34,34,-2,-2,95,97,9709,4800,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3052,34,3063,0,2989,35,35,20,22,119,99,9819,11428,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,3033,35,3060,33,2988,35,35,28,28,191,163,9823,11428,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3033,35,3109,33,2988,34,34,-1,-1,107,108,9710,11428,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3033,33,3042,0,2966,35,35,22,22,119,97,9811,12631,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,3014,35,3040,34,2965,35,35,27,27,191,164,9822,12631,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,3012,36,3020,0,2944,33,33,24,24,119,95,9811,11428,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2994,33,3018,33,2943,35,35,27,27,191,164,9821,12000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2989,33,3051,31,2921,34,34,26,26,143,117,9825,10434,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2989,33,3002,30,2923,34,34,3,3,120,117,9827,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2970,33,2998,35,2921,34,34,28,28,191,163,9821,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2965,32,2980,35,2901,33,34,28,28,131,103,9828,9583,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2947,32,2976,32,2899,34,34,29,29,202,173,9819,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2927,33,2951,32,2875,34,34,30,30,190,160,9826,12000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2923,34,2936,32,2855,33,33,54,54,167,113,9828,11428,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2903,34,2933,32,2854,34,34,30,30,202,172,9810,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2902,32,2912,0,2833,33,33,34,33,191,157,9826,11428,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2881,34,2909,32,2832,34,34,33,33,203,170,9816,10909,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2879,34,2893,0,2811,33,33,35,35,191,156,9827,10434,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2859,32,2887,35,2810,33,33,34,34,215,181,9811,10909,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2859,32,2933,33,2811,33,33,14,12,191,177,9676,10977,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2856,33,2868,0,2790,33,33,35,23,190,155,9816,10000,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2836,33,2863,34,2789,33,33,36,36,214,178,9810,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2832,34,2845,0,2767,33,33,36,36,190,154,9817,10000,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2812,33,2840,35,2767,33,33,38,38,214,176,9809,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2812,33,2887,32,2766,33,33,12,12,166,154,9679,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2811,33,2821,0,2744,32,32,33,26,190,157,9805,11428,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2789,35,2817,32,2744,33,33,38,38,214,176,9813,10434,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2789,35,2866,34,2743,33,33,10,10,167,157,9689,10434,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2786,35,2798,0,2720,33,33,31,27,143,112,9798,9600,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2766,35,2793,34,2720,33,33,37,37,214,177,9807,10434,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2764,33,2775,0,2697,33,33,30,30,143,113,9799,10909,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2744,34,2771,34,2697,33,33,36,36,215,179,9806,10909,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2744,32,2754,0,2675,33,33,29,29,143,114,9798,12000,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2721,34,2750,34,2675,33,33,37,37,215,178,9811,10434,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2721,32,2731,0,2653,33,33,30,28,166,136,9798,10000,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2700,32,2727,33,2653,33,33,35,35,214,179,9806,10952,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2698,34,2709,0,2631,33,33,30,30,167,137,9801,10434,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2676,32,2706,34,2631,33,33,35,35,214,179,9810,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2675,33,2687,0,2608,33,33,31,31,167,136,9801,10434,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2653,34,2680,33,2607,33,33,35,35,214,179,9803,10434,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2649,32,2659,0,2585,33,33,33,31,191,158,9800,9230,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2629,35,2654,32,2583,33,33,33,33,215,182,9800,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2625,30,2635,0,2561,33,33,32,32,191,159,9799,10000,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2601,36,2630,34,2559,33,33,31,31,215,184,9801,8571,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2601,36,2678,34,2559,32,32,9,8,191,182,9664,10159,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2592,31,2607,0,2536,32,32,29,23,190,161,9791,6969,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2574,36,2599,34,2523,34,34,41,41,226,185,9790,12962,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2565,32,2628,28,2501,32,32,41,41,202,161,9808,13333,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2565,32,2578,0,2502,32,32,4,4,178,174,9808,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2545,32,2572,36,2489,34,34,41,41,238,197,9788,12413,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2537,33,2550,28,2468,32,32,40,40,191,151,9806,12857,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2514,36,2540,35,2467,33,33,30,30,238,208,9781,7741,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2505,34,2517,28,2444,32,32,28,28,191,163,9804,7500,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2481,35,2512,36,2441,34,34,30,30,238,208,9787,7272,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2471,35,2535,30,2410,32,32,38,38,202,164,9816,10294,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2471,35,2487,36,2410,32,33,3,3,178,175,9816,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2455,34,2480,32,2396,34,34,50,50,262,212,9775,18076,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2443,32,2455,32,2375,32,32,39,39,190,151,9812,12857,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2427,33,2451,34,2374,34,34,27,27,262,235,9768,8571,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2410,32,2427,0,2351,33,32,30,30,214,184,9812,7272,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2393,33,2418,32,2349,34,34,29,29,262,233,9759,7058,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2382,33,2396,0,2316,32,32,42,42,227,185,9805,12857,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2360,33,2391,33,2304,34,34,52,52,286,234,9764,14545,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2350,33,2365,0,2283,33,33,41,41,226,185,9803,10937,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2330,31,2359,33,2283,34,34,30,30,285,255,9762,7666,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2321,33,2381,28,2260,33,33,31,31,250,219,9823,8275,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2321,33,2336,28,2260,33,34,6,6,214,208,9820,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2295,33,2331,33,2247,33,33,46,46,286,240,9770,10285,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2295,33,2373,33,2247,33,33,18,18,202,184,9557,0,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2286,33,2303,30,2214,33,33,40,36,203,163,9798,13714,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2266,35,2293,32,2213,33,33,44,44,286,242,9759,12413,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2249,35,2268,28,2190,33,33,31,31,227,196,9798,6486,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2232,32,2264,30,2177,33,33,44,44,298,254,9751,10588,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2219,35,2236,29,2146,33,33,53,53,238,185,9796,15666,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2195,31,2230,34,2145,33,33,45,45,309,264,9755,9459,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2181,34,2245,28,2122,33,33,33,33,238,205,9814,6315,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2181,34,2200,31,2122,33,33,8,8,202,194,9809,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2162,32,2193,33,2098,32,32,59,59,310,251,9774,14545,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2145,33,2162,31,2076,33,33,54,54,215,161,9804,13333,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2123,33,2154,32,2076,32,32,34,34,310,276,9761,6153,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2100,30,2128,28,2040,33,33,43,43,227,184,9805,8000,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2086,31,2122,29,2029,32,32,60,60,333,273,9742,12702,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2073,30,2136,30,2006,33,33,42,42,262,220,9824,12962,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2073,30,2094,31,2007,33,32,9,6,250,241,9817,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,2,9,2050,32,2087,32,1995,32,32,46,46,321,275,9738,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2037,31,2097,31,1961,32,32,55,55,262,207,9837,13333,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,1,9,2037,31,2058,27,1964,32,31,9,9,238,229,9828,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,3,9,2014,30,2050,33,1964,32,32,46,46,334,288,10000,10000,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,3,9,2001,29,2067,27,1941,32,32,39,39,322,283,10000,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,3,9,2001,29,2021,30,1941,32,32,14,39,286,272,10000,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,3,9,1983,30,2016,32,1929,29,32,26,12,262,236,10000,11612,10
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,3,9,1972,30,2030,27,1895,31,31,46,46,262,216,10000,16206,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,3,9,1972,30,1986,28,1895,29,29,11,1,214,203,10000,0,9
Train_OD_HY11,15cm灌木丛curb,1,rm,9,10,3,9,1951,31,1981,31,1895,29,29,9,1,190,181,10000,10937,10
