Train_OD_Project,ObjName,HeightLabel,Direction,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosDeDis2,PosDeAmp2,PosCeDis1,PosCeAmp1,PosCeDis2,PosCeAmp2,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,AngleDist,TxSensID
Train_OD_HY11,锥桶圆形right,1,rear,1,9,203,4246,0,0,0,0,0,0,27,3513,3513,-21,-21,167,188,1148,0,202,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,204,3161,0,0,0,0,0,0,28,3709,3709,-6,-6,72,78,1148,0,203,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,204,3039,0,0,0,0,0,0,28,3475,3475,-1,-1,24,25,1148,0,203,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,204,3542,0,0,0,0,0,0,28,3436,3436,-1,-1,24,25,1148,0,203,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,201,3379,0,0,0,0,0,0,27,3385,3385,-1,-1,24,25,1148,0,200,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,204,3012,0,0,0,0,0,0,28,3288,3288,-1,-1,24,25,1148,0,203,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,204,3361,0,0,0,0,0,0,28,3297,3297,-1,-1,24,25,1148,0,203,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,203,3366,0,0,0,0,0,0,27,3208,3208,-1,-1,24,25,1148,0,202,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,202,3299,0,0,0,0,0,0,27,3268,3268,-1,-1,24,25,1148,0,201,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,201,2823,0,0,0,0,0,0,27,3378,3378,-1,-1,24,25,1148,0,200,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,203,3310,0,0,0,0,0,0,27,3220,3220,-1,-1,24,25,1148,0,202,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,202,3205,0,0,0,0,0,0,27,3236,3236,-1,-1,24,25,1148,0,201,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,203,2860,0,0,0,0,0,0,27,3255,3255,-1,-1,24,25,1148,0,202,9
